request_id,model_name,latency_ms,device_model,app_version,crash_log,user_feedback,device_temperature,battery_percentage,run_id
1766030508462,Qwen2-VL-2B-Instruct-4bit,7171,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,1,75,7
1766030513623,Qwen2-VL-2B-Instruct-4bit,5158,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,1,75,7
1766030518365,Qwen2-VL-2B-Instruct-4bit,4739,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,1,75,7
1766030523132,Qwen2-VL-2B-Instruct-4bit,4764,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,1,75,7
1766030529176,Qwen2-VL-2B-Instruct-4bit,6040,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,1,75,7
1766030534418,Qwen2-VL-2B-Instruct-4bit,5238,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,1,75,7
1766030539698,Qwen2-VL-2B-Instruct-4bit,5277,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,1,75,7
1766030544828,Qwen2-VL-2B-Instruct-4bit,5127,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,1,75,7
1766030549615,Qwen2-VL-2B-Instruct-4bit,4784,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,1,75,7
1766030554901,Qwen2-VL-2B-Instruct-4bit,5282,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,1,75,7
1766030560086,Qwen2-VL-2B-Instruct-4bit,5183,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,1,75,7
1766030566181,Qwen2-VL-2B-Instruct-4bit,6091,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,1,75,7
1766030571971,Qwen2-VL-2B-Instruct-4bit,5787,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,1,75,7
1766030578464,Qwen2-VL-2B-Instruct-4bit,6490,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,1,75,7
1766030584256,Qwen2-VL-2B-Instruct-4bit,5788,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,1,75,7
1766030592111,Qwen2-VL-2B-Instruct-4bit,7853,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,1,75,7
1766030597306,Qwen2-VL-2B-Instruct-4bit,5192,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,1,75,7
1766030620968,Qwen2-VL-2B-Instruct-4bit,23659,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,1,75,7
1766030627085,Qwen2-VL-2B-Instruct-4bit,6114,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,75,7
1766030632493,Qwen2-VL-2B-Instruct-4bit,5404,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,75,7
1766030638028,Qwen2-VL-2B-Instruct-4bit,5532,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,75,7
1766030643550,Qwen2-VL-2B-Instruct-4bit,5520,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,75,7
1766030648619,Qwen2-VL-2B-Instruct-4bit,5066,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,75,7
1766030653713,Qwen2-VL-2B-Instruct-4bit,5088,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,75,7
1766030658797,Qwen2-VL-2B-Instruct-4bit,5079,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,75,7
1766030663887,Qwen2-VL-2B-Instruct-4bit,5087,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,75,7
1766030669044,Qwen2-VL-2B-Instruct-4bit,5152,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,75,7
1766030674944,Qwen2-VL-2B-Instruct-4bit,5897,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,75,7
1766030680489,Qwen2-VL-2B-Instruct-4bit,5542,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,75,7
1766030687197,Qwen2-VL-2B-Instruct-4bit,6704,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,75,7
1766030694655,Qwen2-VL-2B-Instruct-4bit,7455,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,75,7
1766030700828,Qwen2-VL-2B-Instruct-4bit,6170,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,75,7
1766030706472,Qwen2-VL-2B-Instruct-4bit,5642,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,75,7
1766030713254,Qwen2-VL-2B-Instruct-4bit,6779,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,75,7
1766030720367,Qwen2-VL-2B-Instruct-4bit,7111,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,75,7
1766030728330,Qwen2-VL-2B-Instruct-4bit,7961,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,75,7
1766030736619,Qwen2-VL-2B-Instruct-4bit,8287,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,75,7
1766030746729,Qwen2-VL-2B-Instruct-4bit,10107,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,75,7
1766030754138,Qwen2-VL-2B-Instruct-4bit,7406,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,75,7
1766030759761,Qwen2-VL-2B-Instruct-4bit,5617,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,75,7
1766030768658,Qwen2-VL-2B-Instruct-4bit,8894,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,75,7
1766030776823,Qwen2-VL-2B-Instruct-4bit,8161,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,75,7
1766030782499,Qwen2-VL-2B-Instruct-4bit,5673,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,75,7
1766030791278,Qwen2-VL-2B-Instruct-4bit,8775,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,75,7
1766030818615,Qwen2-VL-2B-Instruct-4bit,27335,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,75,7
1766030827565,Qwen2-VL-2B-Instruct-4bit,8944,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,75,7
1766030833302,Qwen2-VL-2B-Instruct-4bit,5735,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,75,7
1766030838619,Qwen2-VL-2B-Instruct-4bit,5312,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,75,7
1766030844475,Qwen2-VL-2B-Instruct-4bit,5852,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,75,7
1766030871650,Qwen2-VL-2B-Instruct-4bit,27172,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,75,7
1766030879321,Qwen2-VL-2B-Instruct-4bit,7668,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,75,7
1766030885601,Qwen2-VL-2B-Instruct-4bit,6278,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,75,7
1766030891450,Qwen2-VL-2B-Instruct-4bit,5847,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,75,7
1766030918056,Qwen2-VL-2B-Instruct-4bit,26602,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,75,7
1766030925250,Qwen2-VL-2B-Instruct-4bit,7191,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,75,7
1766030931519,Qwen2-VL-2B-Instruct-4bit,6266,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,75,7
1766030939128,Qwen2-VL-2B-Instruct-4bit,7606,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,75,7
1766030945370,Qwen2-VL-2B-Instruct-4bit,6239,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,75,7
1766030952649,Qwen2-VL-2B-Instruct-4bit,7277,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,75,7
1766030961121,Qwen2-VL-2B-Instruct-4bit,8470,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,75,7
1766030987960,Qwen2-VL-2B-Instruct-4bit,26835,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,75,7
1766030993600,Qwen2-VL-2B-Instruct-4bit,5637,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,75,7
1766030998962,Qwen2-VL-2B-Instruct-4bit,5358,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,75,7
1766031026229,Qwen2-VL-2B-Instruct-4bit,27263,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,75,7
1766031032758,Qwen2-VL-2B-Instruct-4bit,6526,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,75,7
1766031038545,Qwen2-VL-2B-Instruct-4bit,5782,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,75,7
1766031066008,Qwen2-VL-2B-Instruct-4bit,27459,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,75,7
1766031073813,Qwen2-VL-2B-Instruct-4bit,7802,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,75,7
1766031080074,Qwen2-VL-2B-Instruct-4bit,6257,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,75,7
1766031089366,Qwen2-VL-2B-Instruct-4bit,9290,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,75,7
1766031096636,Qwen2-VL-2B-Instruct-4bit,7268,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,75,7
1766031107955,Qwen2-VL-2B-Instruct-4bit,11314,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,75,7
1766031115467,Qwen2-VL-2B-Instruct-4bit,7509,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,75,7
1766031124936,Qwen2-VL-2B-Instruct-4bit,9465,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,75,7
1766031153036,Qwen2-VL-2B-Instruct-4bit,28097,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,75,7
1766031159331,Qwen2-VL-2B-Instruct-4bit,6292,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,75,7
1766031170116,Qwen2-VL-2B-Instruct-4bit,10783,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,75,7
1766031175864,Qwen2-VL-2B-Instruct-4bit,5745,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,75,7
1766031181302,Qwen2-VL-2B-Instruct-4bit,5433,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,75,7
1766031189628,Qwen2-VL-2B-Instruct-4bit,8323,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,75,7
1766031197438,Qwen2-VL-2B-Instruct-4bit,7807,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,75,7
1766031203197,Qwen2-VL-2B-Instruct-4bit,5753,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,75,7
1766031210250,Qwen2-VL-2B-Instruct-4bit,7048,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,75,7
1766031219206,Qwen2-VL-2B-Instruct-4bit,8953,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,75,7
1766031225660,Qwen2-VL-2B-Instruct-4bit,6450,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,75,7
1766031232351,Qwen2-VL-2B-Instruct-4bit,6688,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,75,7
1766031238704,Qwen2-VL-2B-Instruct-4bit,6349,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,70,7
1766031245472,Qwen2-VL-2B-Instruct-4bit,6765,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,70,7
1766031251343,Qwen2-VL-2B-Instruct-4bit,5867,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,70,7
1766031258059,Qwen2-VL-2B-Instruct-4bit,6712,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,70,7
1766031263977,Qwen2-VL-2B-Instruct-4bit,5914,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,70,7
1766031269374,Qwen2-VL-2B-Instruct-4bit,5392,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,70,7
1766031278491,Qwen2-VL-2B-Instruct-4bit,9113,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,70,7
1766031286078,Qwen2-VL-2B-Instruct-4bit,7584,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,70,7
1766031300190,Qwen2-VL-2B-Instruct-4bit,14110,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,70,7
1766031309545,Qwen2-VL-2B-Instruct-4bit,9352,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,70,7
1766031315182,Qwen2-VL-2B-Instruct-4bit,5633,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,70,7
1766031320596,Qwen2-VL-2B-Instruct-4bit,5409,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,70,7
1766031326004,Qwen2-VL-2B-Instruct-4bit,5404,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,70,7
1766031332970,Qwen2-VL-2B-Instruct-4bit,6962,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,70,7
1766031339459,Qwen2-VL-2B-Instruct-4bit,6485,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,70,7
1766031346205,Qwen2-VL-2B-Instruct-4bit,6744,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,70,7
1766031353813,Qwen2-VL-2B-Instruct-4bit,7603,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,70,7
1766031359686,Qwen2-VL-2B-Instruct-4bit,5870,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,70,7
1766031365864,Qwen2-VL-2B-Instruct-4bit,6175,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,70,7
1766031371843,Qwen2-VL-2B-Instruct-4bit,5976,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,70,7
1766031378849,Qwen2-VL-2B-Instruct-4bit,7002,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,70,7
1766031384783,Qwen2-VL-2B-Instruct-4bit,5931,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,70,7
1766031393091,Qwen2-VL-2B-Instruct-4bit,8303,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,70,7
1766031421537,Qwen2-VL-2B-Instruct-4bit,28443,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,70,7
1766031427284,Qwen2-VL-2B-Instruct-4bit,5743,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,70,7
1766031434607,Qwen2-VL-2B-Instruct-4bit,7319,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,70,7
1766031442489,Qwen2-VL-2B-Instruct-4bit,7876,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,70,7
1766031449182,Qwen2-VL-2B-Instruct-4bit,6690,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,70,7
1766031455566,Qwen2-VL-2B-Instruct-4bit,6379,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,70,7
1766031465281,Qwen2-VL-2B-Instruct-4bit,9713,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,70,7
1766031471785,Qwen2-VL-2B-Instruct-4bit,6500,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,70,7
1766031479483,Qwen2-VL-2B-Instruct-4bit,7694,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,70,7
1766031487709,Qwen2-VL-2B-Instruct-4bit,8219,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,70,7
1766031494232,Qwen2-VL-2B-Instruct-4bit,6520,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,70,7
1766031500916,Qwen2-VL-2B-Instruct-4bit,6678,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,70,7
1766031507475,Qwen2-VL-2B-Instruct-4bit,6556,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,70,7
1766031514302,Qwen2-VL-2B-Instruct-4bit,6825,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,70,7
1766031520928,Qwen2-VL-2B-Instruct-4bit,6621,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,70,7
1766031527532,Qwen2-VL-2B-Instruct-4bit,6597,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,70,7
1766031535274,Qwen2-VL-2B-Instruct-4bit,7738,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,70,7
1766031545632,Qwen2-VL-2B-Instruct-4bit,10353,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,70,7
1766031552168,Qwen2-VL-2B-Instruct-4bit,6529,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,70,7
1766031558806,Qwen2-VL-2B-Instruct-4bit,6633,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,70,7
1766031565679,Qwen2-VL-2B-Instruct-4bit,6871,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,70,7
1766031573387,Qwen2-VL-2B-Instruct-4bit,7703,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,70,7
1766031580082,Qwen2-VL-2B-Instruct-4bit,6690,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,70,7
1766031589731,Qwen2-VL-2B-Instruct-4bit,9645,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,70,7
1766031596296,Qwen2-VL-2B-Instruct-4bit,6561,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,70,7
1766031612008,Qwen2-VL-2B-Instruct-4bit,15709,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,70,7
1766031618640,Qwen2-VL-2B-Instruct-4bit,6629,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,70,7
1766031625574,Qwen2-VL-2B-Instruct-4bit,6931,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,70,7
1766031632273,Qwen2-VL-2B-Instruct-4bit,6695,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,70,7
1766031639215,Qwen2-VL-2B-Instruct-4bit,6940,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,70,7
1766031645951,Qwen2-VL-2B-Instruct-4bit,6732,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,70,7
1766031655938,Qwen2-VL-2B-Instruct-4bit,9980,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,70,7
1766031662532,Qwen2-VL-2B-Instruct-4bit,6590,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,70,7
1766031672532,Qwen2-VL-2B-Instruct-4bit,9995,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,70,7
1766031678462,Qwen2-VL-2B-Instruct-4bit,5927,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,70,7
1766031686966,Qwen2-VL-2B-Instruct-4bit,8499,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,70,7
1766031694678,Qwen2-VL-2B-Instruct-4bit,7709,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,70,7
1766031701416,Qwen2-VL-2B-Instruct-4bit,6733,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,70,7
1766031711158,Qwen2-VL-2B-Instruct-4bit,9737,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,70,7
1766031718826,Qwen2-VL-2B-Instruct-4bit,7664,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,70,7
1766031725519,Qwen2-VL-2B-Instruct-4bit,6687,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,70,7
1766031733566,Qwen2-VL-2B-Instruct-4bit,8042,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,70,7
1766031740253,Qwen2-VL-2B-Instruct-4bit,6682,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,70,7
1766031769731,Qwen2-VL-2B-Instruct-4bit,29473,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,70,7
1766031778904,Qwen2-VL-2B-Instruct-4bit,9169,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,70,7
1766031786810,Qwen2-VL-2B-Instruct-4bit,7902,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,70,7
1766031793576,Qwen2-VL-2B-Instruct-4bit,6760,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,70,7
1766031802962,Qwen2-VL-2B-Instruct-4bit,9383,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,70,7
1766031808754,Qwen2-VL-2B-Instruct-4bit,5787,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,70,7
1766031814347,Qwen2-VL-2B-Instruct-4bit,5588,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,70,7
1766031822361,Qwen2-VL-2B-Instruct-4bit,8010,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,70,7
1766031831242,Qwen2-VL-2B-Instruct-4bit,8877,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,70,7
1766031839036,Qwen2-VL-2B-Instruct-4bit,7791,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,70,7
1766031846820,Qwen2-VL-2B-Instruct-4bit,7780,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,70,7
1766031852859,Qwen2-VL-2B-Instruct-4bit,6034,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,70,7
1766031859285,Qwen2-VL-2B-Instruct-4bit,6421,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,70,7
1766031867033,Qwen2-VL-2B-Instruct-4bit,7743,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,70,7
1766031877542,Qwen2-VL-2B-Instruct-4bit,10505,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,70,7
1766031884170,Qwen2-VL-2B-Instruct-4bit,6623,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,70,7
1766031892217,Qwen2-VL-2B-Instruct-4bit,8045,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,70,7
1766031921796,Qwen2-VL-2B-Instruct-4bit,29574,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,65,7
1766031928476,Qwen2-VL-2B-Instruct-4bit,6677,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,65,7
1766031935232,Qwen2-VL-2B-Instruct-4bit,6751,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,65,7
1766031943084,Qwen2-VL-2B-Instruct-4bit,7846,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,65,7
1766031973044,Qwen2-VL-2B-Instruct-4bit,29956,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,65,7
1766031981257,Qwen2-VL-2B-Instruct-4bit,8207,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,65,7
1766031992237,Qwen2-VL-2B-Instruct-4bit,10976,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,65,7
1766032003237,Qwen2-VL-2B-Instruct-4bit,10996,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,65,7
1766032012488,Qwen2-VL-2B-Instruct-4bit,9247,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,65,7
1766032024268,Qwen2-VL-2B-Instruct-4bit,11776,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,65,7
1766032032602,Qwen2-VL-2B-Instruct-4bit,8330,"iPhone18,2",Version 1.0 (Build 1),,testing by HDSVN,2,65,7
