request_id,model_name,latency_ms,device_model,app_version,crash_log,user_feedback,device_temperature,battery_percentage,run_id
1765790314378,fastvlm_7b_stage3,19471,iphone 17 pro max,1.0,,,2,80,1
1765790346006,fastvlm_7b_stage3,19511,iphone 17 pro max,1.0,,,2,80,1
1765790377700,fastvlm_7b_stage3,19396,iphone 17 pro max,1.0,,,2,80,1
1765790406192,fastvlm_7b_stage3,19490,iphone 17 pro max,1.0,,,2,80,1
1765790434717,fastvlm_7b_stage3,19514,iphone 17 pro max,1.0,,,2,80,1
1765790463120,fastvlm_7b_stage3,19448,iphone 17 pro max,1.0,,,2,80,1
1765790488307,fastvlm_7b_stage3,19382,iphone 17 pro max,1.0,,,2,80,1
1765790516609,fastvlm_7b_stage3,19381,iphone 17 pro max,1.0,,,2,80,1
1765790548050,fastvlm_7b_stage3,19402,iphone 17 pro max,1.0,,,2,80,1
1765790576323,fastvlm_7b_stage3,19373,iphone 17 pro max,1.0,,,2,80,1
1765790604602,fastvlm_7b_stage3,19377,iphone 17 pro max,1.0,,,2,80,1
1765790633000,fastvlm_7b_stage3,19478,iphone 17 pro max,1.0,,,2,80,1
1765790661004,fastvlm_7b_stage3,19124,iphone 17 pro max,1.0,,,2,80,1
1765790688742,fastvlm_7b_stage3,18981,iphone 17 pro max,1.0,,,2,80,1
1765790716296,fastvlm_7b_stage3,18881,iphone 17 pro max,1.0,,,2,80,1
1765790743825,fastvlm_7b_stage3,18875,iphone 17 pro max,1.0,,,2,80,1
1765790771374,fastvlm_7b_stage3,18906,iphone 17 pro max,1.0,,,2,80,1
1765790795898,fastvlm_7b_stage3,18857,iphone 17 pro max,1.0,,,2,80,1
1765790820387,fastvlm_7b_stage3,18880,iphone 17 pro max,1.0,,,2,80,1
1765790844886,fastvlm_7b_stage3,18877,iphone 17 pro max,1.0,,,2,80,1
1765790869337,fastvlm_7b_stage3,18841,iphone 17 pro max,1.0,,,2,80,1
1765790893798,fastvlm_7b_stage3,18834,iphone 17 pro max,1.0,,,2,80,1
1765790921279,fastvlm_7b_stage3,18862,iphone 17 pro max,1.0,,,2,80,1
1765790945780,fastvlm_7b_stage3,18877,iphone 17 pro max,1.0,,,2,80,1
1765790970376,fastvlm_7b_stage3,18938,iphone 17 pro max,1.0,,,2,80,1
1765790994919,fastvlm_7b_stage3,18912,iphone 17 pro max,1.0,,,2,80,1
1765791019567,fastvlm_7b_stage3,18993,iphone 17 pro max,1.0,,,2,75,1
1765791044316,fastvlm_7b_stage3,19072,iphone 17 pro max,1.0,,,2,75,1
1765791069107,fastvlm_7b_stage3,19095,iphone 17 pro max,1.0,,,2,75,1
1765791093987,fastvlm_7b_stage3,19171,iphone 17 pro max,1.0,,,2,75,1
1765791118827,fastvlm_7b_stage3,19124,iphone 17 pro max,1.0,,,2,75,1
1765791143802,fastvlm_7b_stage3,19232,iphone 17 pro max,1.0,,,2,75,1
1765791168823,fastvlm_7b_stage3,19267,iphone 17 pro max,1.0,,,2,75,1
1765791193919,fastvlm_7b_stage3,19343,iphone 17 pro max,1.0,,,2,75,1
1765791219088,fastvlm_7b_stage3,19377,iphone 17 pro max,1.0,,,2,75,1
1765791247545,fastvlm_7b_stage3,19514,iphone 17 pro max,1.0,,,2,75,1
1765791272933,fastvlm_7b_stage3,19549,iphone 17 pro max,1.0,,,2,75,1
1765791301613,fastvlm_7b_stage3,19491,iphone 17 pro max,1.0,,,2,75,1
1765791330360,fastvlm_7b_stage3,19685,iphone 17 pro max,1.0,,,2,75,1
1765791356039,fastvlm_7b_stage3,19780,iphone 17 pro max,1.0,,,2,75,1
1765791381752,fastvlm_7b_stage3,19788,iphone 17 pro max,1.0,,,2,75,1
1765791407655,fastvlm_7b_stage3,19957,iphone 17 pro max,1.0,,,2,75,1
1765791433584,fastvlm_7b_stage3,19950,iphone 17 pro max,1.0,,,2,75,1
1765791459718,fastvlm_7b_stage3,20135,iphone 17 pro max,1.0,,,2,75,1
1765791485918,fastvlm_7b_stage3,20163,iphone 17 pro max,1.0,,,2,75,1
1765791512159,fastvlm_7b_stage3,20170,iphone 17 pro max,1.0,,,2,75,1
1765791538416,fastvlm_7b_stage3,20174,iphone 17 pro max,1.0,,,2,75,1
1765791564965,fastvlm_7b_stage3,20302,iphone 17 pro max,1.0,,,2,75,1
1765791594925,fastvlm_7b_stage3,20461,iphone 17 pro max,1.0,,,2,75,1
1765791621546,fastvlm_7b_stage3,20445,iphone 17 pro max,1.0,,,2,75,1
1765791651656,fastvlm_7b_stage3,20535,iphone 17 pro max,1.0,,,2,75,1
1765791681974,fastvlm_7b_stage3,20701,iphone 17 pro max,1.0,,,2,75,1
1765791712384,fastvlm_7b_stage3,20743,iphone 17 pro max,1.0,,,2,75,1
1765791743029,fastvlm_7b_stage3,20852,iphone 17 pro max,1.0,,,2,70,1
1765791773731,fastvlm_7b_stage3,20916,iphone 17 pro max,1.0,,,2,70,1
1765791804914,fastvlm_7b_stage3,21330,iphone 17 pro max,1.0,,,2,70,1
1765791835916,fastvlm_7b_stage3,21094,iphone 17 pro max,1.0,,,2,70,1
1765791867265,fastvlm_7b_stage3,21377,iphone 17 pro max,1.0,,,2,70,1
1765791898647,fastvlm_7b_stage3,21238,iphone 17 pro max,1.0,,,2,70,1
1765791929456,fastvlm_7b_stage3,20944,iphone 17 pro max,1.0,,,2,70,1
1765791960155,fastvlm_7b_stage3,20875,iphone 17 pro max,1.0,,,2,70,1
1765791987452,fastvlm_7b_stage3,20921,iphone 17 pro max,1.0,,,2,70,1
1765792018272,fastvlm_7b_stage3,20987,iphone 17 pro max,1.0,,,2,70,1
1765792049188,fastvlm_7b_stage3,21034,iphone 17 pro max,1.0,,,2,70,1
1765792080246,fastvlm_7b_stage3,21105,iphone 17 pro max,1.0,,,2,70,1
1765792107892,fastvlm_7b_stage3,21181,iphone 17 pro max,1.0,,,2,70,1
1765792135528,fastvlm_7b_stage3,21198,iphone 17 pro max,1.0,,,2,70,1
1765792163187,fastvlm_7b_stage3,21086,iphone 17 pro max,1.0,,,2,70,1
1765792190933,fastvlm_7b_stage3,21293,iphone 17 pro max,1.0,,,2,70,1
1765792218661,fastvlm_7b_stage3,21256,iphone 17 pro max,1.0,,,2,70,1
1765792246380,fastvlm_7b_stage3,21220,iphone 17 pro max,1.0,,,2,70,1
1765792274118,fastvlm_7b_stage3,21239,iphone 17 pro max,1.0,,,2,70,1
1765792301933,fastvlm_7b_stage3,21319,iphone 17 pro max,1.0,,,2,70,1
1765792329828,fastvlm_7b_stage3,21379,iphone 17 pro max,1.0,,,2,70,1
1765792357695,fastvlm_7b_stage3,21293,iphone 17 pro max,1.0,,,2,70,1
1765792385593,fastvlm_7b_stage3,21356,iphone 17 pro max,1.0,,,2,70,1
1765792413469,fastvlm_7b_stage3,21327,iphone 17 pro max,1.0,,,2,70,1
1765792441454,fastvlm_7b_stage3,21429,iphone 17 pro max,1.0,,,2,70,1
1765792469100,fastvlm_7b_stage3,21070,iphone 17 pro max,1.0,,,2,70,1
1765792497388,fastvlm_7b_stage3,21421,iphone 17 pro max,1.0,,,2,70,1
1765792525568,fastvlm_7b_stage3,21568,iphone 17 pro max,1.0,,,2,65,1
1765792553870,fastvlm_7b_stage3,21650,iphone 17 pro max,1.0,,,2,65,1
1765792582243,fastvlm_7b_stage3,21688,iphone 17 pro max,1.0,,,2,65,1
1765792610717,fastvlm_7b_stage3,21776,iphone 17 pro max,1.0,,,2,65,1
1765792639166,fastvlm_7b_stage3,21738,iphone 17 pro max,1.0,,,2,65,1
1765792667770,fastvlm_7b_stage3,21821,iphone 17 pro max,1.0,,,2,65,1
1765792700111,fastvlm_7b_stage3,21927,iphone 17 pro max,1.0,,,2,65,1
1765792728889,fastvlm_7b_stage3,21987,iphone 17 pro max,1.0,,,2,65,1
1765792757655,fastvlm_7b_stage3,21965,iphone 17 pro max,1.0,,,2,65,1
1765792786492,fastvlm_7b_stage3,22017,iphone 17 pro max,1.0,,,2,65,1
1765792815339,fastvlm_7b_stage3,22028,iphone 17 pro max,1.0,,,2,65,1
1765792844331,fastvlm_7b_stage3,22133,iphone 17 pro max,1.0,,,2,65,1
1765792872913,fastvlm_7b_stage3,21697,iphone 17 pro max,1.0,,,2,65,1
1765792902188,fastvlm_7b_stage3,22066,iphone 17 pro max,1.0,,,2,65,1
1765792931352,fastvlm_7b_stage3,22261,iphone 17 pro max,1.0,,,2,65,1
1765792960560,fastvlm_7b_stage3,22285,iphone 17 pro max,1.0,,,2,65,1
1765792989949,fastvlm_7b_stage3,22372,iphone 17 pro max,1.0,,,2,65,1
1765793019305,fastvlm_7b_stage3,22391,iphone 17 pro max,1.0,,,2,65,1
1765793048740,fastvlm_7b_stage3,22455,iphone 17 pro max,1.0,,,2,65,1
1765793081106,fastvlm_7b_stage3,25367,iphone 17 pro max,1.0,,,2,65,1
1765793110739,fastvlm_7b_stage3,22533,iphone 17 pro max,1.0,,,2,65,1
1765793140447,fastvlm_7b_stage3,22586,iphone 17 pro max,1.0,,,2,65,1
1765793170051,fastvlm_7b_stage3,22536,iphone 17 pro max,1.0,,,2,65,1
1765793199807,fastvlm_7b_stage3,22676,iphone 17 pro max,1.0,,,2,65,1
1765793230233,fastvlm_7b_stage3,23313,iphone 17 pro max,1.0,,,2,65,1
1765793260897,fastvlm_7b_stage3,23509,iphone 17 pro max,1.0,,,2,65,1
1765793290875,fastvlm_7b_stage3,22802,iphone 17 pro max,1.0,,,2,65,1
1765793320852,fastvlm_7b_stage3,22826,iphone 17 pro max,1.0,,,2,65,1
1765793350799,fastvlm_7b_stage3,22802,iphone 17 pro max,1.0,,,2,60,1
